user_id,has_hc,count_hc
https://twitter.com/R2SurviveCancer,0,0
https://twitter.com/R2SurviveCancer,0,0
https://twitter.com/Vi_VIorg,0,0
https://twitter.com/TooShyToBuy,0,0
https://twitter.com/headachedoc,0,0
https://twitter.com/LazarusDavid,0,0
https://twitter.com/AIDS_Free_World,1,1
https://twitter.com/GutHealthHelp,0,0
https://twitter.com/AuDiabetesRev,0,0
https://twitter.com/DurhamDevDis,0,0
https://twitter.com/KeepingUsSafe,0,0
https://twitter.com/GSSHealth,0,0
https://twitter.com/asifuentesg,0,0
https://twitter.com/asifuentesg,0,0
https://twitter.com/marcus6309,0,0
https://twitter.com/socialgonemobil,0,0
https://twitter.com/SarahClift10,0,0
https://twitter.com/Cancer_CCFla,0,0
https://twitter.com/UsTOOHQ,0,0
https://twitter.com/robertd83279955,0,0
https://twitter.com/courttee,0,0
https://twitter.com/Manugrillo2,0,0
https://twitter.com/MumSomeone,0,0
https://twitter.com/anselmonadir,0,0
https://twitter.com/TomCocklereece,0,0
https://twitter.com/AlzheimerBC,0,0
https://twitter.com/sarah_janemad,0,0
https://twitter.com/UNOCHA_DRC,0,0
https://twitter.com/drmarktrolice,1,1
https://twitter.com/pasmbs,0,0
https://twitter.com/mission2heal,0,0
https://twitter.com/arKit3Kt,0,0
https://twitter.com/ITIatlanta,0,0
https://twitter.com/iaffwfi,0,0
https://twitter.com/mnt_neurology,0,0
https://twitter.com/VicenteLozadaB,1,1
https://twitter.com/dlfinnauthor,0,0
https://twitter.com/KamolMU,1,2
https://twitter.com/EndMECFS,0,0
https://twitter.com/angelettagiles,0,0
https://twitter.com/pattigauvin,0,0
https://twitter.com/pattigauvin,0,0
https://twitter.com/BelindaSetters,1,1
https://twitter.com/KottariDivya,1,1
https://twitter.com/munkihanger,0,0
https://twitter.com/AmyHDeekenMD,0,0
https://twitter.com/carolynh_aasp,1,3
https://twitter.com/AgingWFreedom,0,0
https://twitter.com/brehjaci76,0,0
https://twitter.com/p4medicine,1,1
https://twitter.com/geoffscameras,0,0
https://twitter.com/KimberleeBow,0,0
https://twitter.com/HIVAIDSupdate,1,1
https://twitter.com/ViiVUS,0,0
https://twitter.com/CRUKSolihull,0,0
https://twitter.com/pharmacists,0,0
https://twitter.com/diogo_didi33,0,0
https://twitter.com/POLITICSandFUN,0,0
https://twitter.com/ricenbeanies,0,0
https://twitter.com/a_stone62,0,0
https://twitter.com/EducationalTC,0,0
https://twitter.com/BridgitteLesley,0,0
https://twitter.com/Ruqie,0,0
https://twitter.com/Tiwadeeee,0,0
https://twitter.com/knitz22,0,0
https://twitter.com/HIVHeartlands,0,0
https://twitter.com/AspirusHealth,0,0
https://twitter.com/TheDohertyInst,1,2
https://twitter.com/Nebula63,0,0
https://twitter.com/sleepy_comedian,0,0
https://twitter.com/TonyToneVega,0,0
https://twitter.com/LupusResearch,0,0
https://twitter.com/blur_of_pain,1,2
https://twitter.com/blur_of_pain,1,2
https://twitter.com/fertility_an,0,0
https://twitter.com/Yerachml,0,0
https://twitter.com/JohnCampaign,0,0
https://twitter.com/PaulaD989,1,1
https://twitter.com/masonotarianni,0,0
https://twitter.com/NiramayAyurveda,0,0
https://twitter.com/ConefreyPharmac,0,0
https://twitter.com/chewelry,0,0
https://twitter.com/remikushy,0,0
https://twitter.com/davidastuart,0,0
https://twitter.com/JonesAnnwen,0,0
https://twitter.com/BPDManicBirdie,1,2
https://twitter.com/Aurel_4_london,0,0
https://twitter.com/debsmithbeach,0,0
https://twitter.com/TheWestonMale,0,0
https://twitter.com/alisonkmcc,0,0
https://twitter.com/aimnoncat,0,0
https://twitter.com/nivri2003,0,0
https://twitter.com/jffc_in,0,0
https://twitter.com/BSHeartFailure,0,0
https://twitter.com/GMandGM2Journal,0,0
https://twitter.com/TherapieEsprit,0,0
https://twitter.com/Notwithoutfight,0,0
https://twitter.com/chroniccityzen,0,0
https://twitter.com/elizbeech,0,0
https://twitter.com/TammyRome,0,0
https://twitter.com/ScotBHR,0,0
https://twitter.com/MedscapeOnc,0,0
https://twitter.com/DrSharonSaline,1,1
https://twitter.com/dibungikalend,0,0
https://twitter.com/CrohnicIllness,1,4
https://twitter.com/CrohnicIllness,1,4
https://twitter.com/msqrd2,0,0
https://twitter.com/_roarbaby_,0,0
https://twitter.com/fairyfaye1986,1,1
https://twitter.com/PerrinTechnique,0,0
https://twitter.com/Type1Warriors,0,0
https://twitter.com/septab,0,0
https://twitter.com/HHLGroupLimited,0,0
https://twitter.com/TimAllenMDJD,0,0
https://twitter.com/cawalton,0,0
https://twitter.com/MoreLoveOrg,0,0
https://twitter.com/hcsmsa,0,0
https://twitter.com/lyme180,0,0
https://twitter.com/ChildrensPhila,0,0
https://twitter.com/ChildrensPhila,0,0
https://twitter.com/PROJSGwalior,0,0
https://twitter.com/KarenShawIPC,0,0
https://twitter.com/AspieSurvngLoss,0,0
https://twitter.com/mari3nava,1,1
https://twitter.com/WorkoutChamp,0,0
https://twitter.com/irrepressibleEP,0,0
https://twitter.com/sweetsmckenna,0,0
https://twitter.com/thehealthguy,0,0
https://twitter.com/HJFMilMed,0,0
https://twitter.com/DavidJohnsRD,0,0
https://twitter.com/TheEnamelWorks,0,0
https://twitter.com/Vilavaite,0,0
https://twitter.com/WellocityHealth,0,0
https://twitter.com/Muzzpol,0,0
https://twitter.com/VivianAprilLee,0,0
https://twitter.com/vendrinon,0,0
https://twitter.com/TNSButterstone,0,0
https://twitter.com/RebeccaFuller07,0,0
https://twitter.com/ParkinsonDoctor,0,0
https://twitter.com/BCSC,1,1
https://twitter.com/HealthNews2018,0,0
https://twitter.com/UN_UniteIdeas,0,0
https://twitter.com/aalahmadmd,0,0
https://twitter.com/aalahmadmd,0,0
https://twitter.com/BDAdyslexia,0,0
https://twitter.com/hopegrown360,0,0
https://twitter.com/melena3567,1,1
https://twitter.com/vabrownMND,1,1
https://twitter.com/vabrownMND,1,1
https://twitter.com/Azaleasarai,0,0
https://twitter.com/BoomerBaby54,0,0
https://twitter.com/ckarema,1,1
https://twitter.com/ckarema,1,1
https://twitter.com/KkimooK,0,0
