user_id,noun_Advocates_scoresum,noun_Advocates_matchsum,noun_Advocates_matchmax,noun_Advocates_matchbool,noun_Patient_scoresum,noun_Patient_matchsum,noun_Patient_matchmax,noun_Patient_matchbool,noun_Research_scoresum,noun_Research_matchsum,noun_Research_matchmax,noun_Research_matchbool,noun_HPI_scoresum,noun_HPI_matchsum,noun_HPI_matchmax,noun_HPI_matchbool,noun_HPO_scoresum,noun_HPO_matchsum,noun_HPO_matchmax,noun_HPO_matchbool,verb_Patient_scoresum,verb_Patient_matchsum,verb_Patient_matchmax,verb_Patient_matchbool,verb_HPO_scoresum,verb_HPO_matchsum,verb_HPO_matchmax,verb_HPO_matchbool,verb_HPI_scoresum,verb_HPI_matchsum,verb_HPI_matchmax,verb_HPI_matchbool,verb_Research_scoresum,verb_Research_matchsum,verb_Research_matchmax,verb_Research_matchbool,verb_Advocates_scoresum,verb_Advocates_matchsum,verb_Advocates_matchmax,verb_Advocates_matchbool
https://twitter.com/junjudapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/LupusNE,0.060960403559299936,7,0.018725617685305593,1,0.004302909735665462,4,0.002379182156133829,1,0.10130629736178366,7,0.0903245712693215,1,0.007982196975929001,3,0.006901311249137336,1,0.007145190484984958,4,0.005223395026026604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SciResMatters,0.0021872269955881575,2,0.0015265449199977385,1,0.0002740993267435287,1,0.0002740993267435287,1,0.09793091928321952,2,0.0903245712693215,1,0.0013476293214604784,2,0.0008101539292465567,1,0.00046642661243679923,1,0.00046642661243679923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/mummydaddymia,0.020106353225475007,3,0.011895881425926486,1,0.01634711480154278,5,0.007744733581164808,1,0.002960874576726704,2,0.0020258844408726374,1,0.008017832660328688,3,0.003680699332873246,1,0.010226785318584584,3,0.00553410957327726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/Mansoriofficial,0.035065257715764304,4,0.02368167346755751,1,0.013971098713523773,4,0.006970260223048327,1,0.011209455649762494,2,0.010924643269917716,1,0.01923829421077038,3,0.015997292359111452,1,0.011044644700235933,2,0.010332805931717003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/positivelyslim,0,0,0,0,0.0010101826410214966,1,0.0010101826410214966,1,0,0,0,0,0.008821676118462508,2,0.006901311249137336,1,0.004048582995951417,1,0.004048582995951417,1,0.0011958146487294468,1,0.0011958146487294468,1,0,0,0,0,0.0012578616352201257,1,0.0012578616352201257,1,0,0,0,0,0.006740389678778304,1,0.006740389678778304,1
https://twitter.com/CarrieOTmh,0.055115931414578205,5,0.02368167346755751,1,0.005837342989631158,4,0.002951509457085665,1,0.01511829632070374,5,0.010924643269917716,1,0.03592393598782418,6,0.015997292359111452,1,0.013684248262285441,4,0.010332805931717003,1,0.003165391717225007,1,0.003165391717225007,1,0.0006813536225300931,1,0.0006813536225300931,1,0.013318534961154272,1,0.013318534961154272,1,0.0041592394533571005,1,0.0041592394533571005,1,0.006969612489545581,1,0.006969612489545581,1
https://twitter.com/Autism_Alliance,0.05225085784704165,6,0.01810567922852103,1,0.003400465705298419,2,0.002379182156133829,1,0.0026585679715290735,4,0.0009349901358540666,1,0.0029025494864004177,3,0.0014864362690449647,1,0.011843302106159364,5,0.009109311740890687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/ivanajpavlovic,0.027366220671364364,4,0.011895881425926486,1,0.007886567640601985,4,0.0030873920987965473,1,0.00836857702546587,3,0.005759539236861051,1,0.006771798514279659,4,0.0036111512350137224,1,0.005787146010524223,2,0.00553410957327726,1,0.005765534913516977,1,0.005765534913516977,1,0,0,0,0,0,0,0,0,0,0,0,0,0.009478672985781991,1,0.009478672985781991,1
https://twitter.com/navyasri2565,0.07120327990136065,11,0.02368167346755751,1,0.03368817609034778,10,0.007543571669965722,1,0.024578518371367587,9,0.010924643269917716,1,0.0468328556913575,10,0.015997292359111452,1,0.07286066544144335,14,0.0247185883784606,1,0.0034166132820841336,2,0.0026692291266282296,1,0.010020224305938592,2,0.007722007722007722,1,0.009546271338724169,2,0.009433962264150943,1,0.0011337868480725624,2,0.0007215007215007215,1,0.00737230121116377,1,0.00737230121116377,1
https://twitter.com/1GKWilliamsYeg,0.0017110396276777769,1,0.0017110396276777769,1,0.009256994717276463,2,0.006505576208178439,1,0.017144674937632897,1,0.017144674937632897,1,0.00899767957135846,3,0.005521048999309869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/CEDM_Inc,0.0044195286235640275,2,0.0023221252089912687,1,0.0020273713874565296,2,0.0012141743614342247,1,0.012586180084708824,3,0.009573702188931268,1,0.004362699194247044,2,0.0024815353214983184,1,0.012648807456315673,4,0.005223395026026604,1,0.0023916292974588936,1,0.0023916292974588936,1,0.0011583011583011582,1,0.0011583011583011582,1,0.030817610062893082,1,0.030817610062893082,1,0.0005772005772005772,1,0.0005772005772005772,1,0.0013164823591363874,1,0.0013164823591363874,1
https://twitter.com/MeyerBjoern,0,0,0,0,0.0068630254503860445,2,0.0055762081784386614,1,0,0,0,0,0.0016987843074799597,1,0.0016987843074799597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/PennStHershey,0.044929061508854694,4,0.02368167346755751,1,0.01090155037886098,3,0.008582356305404633,1,0.04348264685416782,7,0.010924643269917716,1,0.03140826718009758,5,0.015997292359111452,1,0.0248159832116607,7,0.010332805931717003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/mspatricia317,0,0,0,0,0.001176231412639405,1,0.001176231412639405,1,0.0005512059035277177,1,0.0005512059035277177,1,0.0015527950310559007,1,0.0015527950310559007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/yu_sal,0.008045342895798032,1,0.008045342895798032,1,0.004510720588787503,1,0.004510720588787503,1,0.0011780875711761242,1,0.0011780875711761242,1,0.001129305477131564,1,0.001129305477131564,1,0.0011501656238498343,1,0.0011501656238498343,1,0,0,0,0,0,0,0,0,0.0011792452830188679,1,0.0011792452830188679,1,0,0,0,0,0,0,0,0
https://twitter.com/NathansRecovery,0.0151295388616585,1,0.0151295388616585,1,0.008582356305404633,1,0.008582356305404633,1,0.006379797308523011,1,0.006379797308523011,1,0.016387959866220738,2,0.011705685618729098,1,0.0014442541264403613,2,0.0009732170663344753,1,0.032511210762331835,2,0.02802690582959641,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0035545023696682467,1,0.0035545023696682467,1
https://twitter.com/KesslerFdn,0.03458218720648017,5,0.012904068070814945,1,0.0072737066231490025,3,0.004510720588787503,1,0.0063727482974054415,5,0.0023544062420952274,1,0.012868694398992242,3,0.011195978587282935,1,0.0021144934634366877,2,0.0011501656238498343,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0015741833923652107,1,0.0015741833923652107,1,0.005170185264971995,1,0.005170185264971995,1
https://twitter.com/MarsdenWeighing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005060728744939271,1,0.005060728744939271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/subatomicdoc,0.025878884354961662,2,0.02368167346755751,1,0.0012979105242917576,1,0.0012979105242917576,1,0.0247773281585749,3,0.012958963282937365,1,0.027586735732662772,3,0.015997292359111452,1,0.010332805931717003,1,0.010332805931717003,1,0,0,0,0,0.01396981396981397,2,0.00702000702000702,1,0.0023156089193825044,2,0.0013722126929674098,1,0.004722550177095631,2,0.0038567493112947656,1,0.0337498204796783,2,0.025850926324859972,1
https://twitter.com/lcfamerica,0.03373621007000687,5,0.0151295388616585,1,0.01928301520667398,4,0.008582356305404633,1,0.10455360723829861,5,0.0903245712693215,1,0.006851884562859209,3,0.004682274247491639,1,0.004513219457288097,3,0.003575755784745412,1,0.0016306563391765185,1,0.0016306563391765185,1,0,0,0,0,0,0,0,0,0.0015741833923652107,1,0.0015741833923652107,1,0.007037196610656327,1,0.007037196610656327,1
https://twitter.com/OurWarOnCancer,0.016914820208774498,2,0.0151295388616585,1,0.01166974840420118,2,0.008582356305404633,1,0.006379797308523011,1,0.006379797308523011,1,0.005629742402034223,2,0.004682274247491639,1,0.00047103706010588603,1,0.00047103706010588603,1,0.014664889104350988,1,0.014664889104350988,1,0.00041740582281122826,1,0.00041740582281122826,1,0,0,0,0,0.0010530010530010532,1,0.0010530010530010532,1,0.010930361641262116,1,0.010930361641262116,1
https://twitter.com/diabetesevryday,0.01923786080545463,3,0.011895881425926486,1,0.004491156423377397,3,0.0016728624535315983,1,0.00278182396571065,3,0.0020258844408726374,1,0.028289500835723576,5,0.011042097998619738,1,0.0073559719214553974,2,0.00553410957327726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/LotusOak,0.021790922303428994,2,0.020277741076333594,1,0.00798000057153649,2,0.006803769158897084,1,0.001331207674509034,3,0.0006414032331958897,1,0.004691969014219654,3,0.0018068887634105025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/guilderdan,0.03620748726231177,6,0.02368167346755751,1,0.0012979105242917576,1,0.0012979105242917576,1,0.020765171523755514,4,0.010924643269917716,1,0.020247484511004925,3,0.015997292359111452,1,0.01298763687602163,4,0.010332805931717003,1,0.0009695794449157678,1,0.0009695794449157678,1,0.0007665818476629288,2,0.00046958155066263176,1,0.003265602322206096,1,0.003265602322206096,1,0.000567000567000567,2,0.000333000333000333,1,0.006128622242366318,2,0.004184279065795654,1
https://twitter.com/EcpdCarolyn,0.010372430860419363,2,0.00905139963041544,1,0,0,0,0,0.011289021690294852,4,0.0065823305564126295,1,0.01331918478044663,4,0.005794910556815318,1,0.007403165471032507,3,0.003036437246963563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/campfoundftl,0.022741384452052413,4,0.008968207703690417,1,0.0002740993267435287,1,0.0002740993267435287,1,0.09668722655710131,4,0.0903245712693215,1,0.001501279204593446,2,0.0009638038123795245,1,0.0013701281740330978,2,0.0009037015615962985,1,0.0004374931641693099,1,0.0004374931641693099,1,0.007903622886201283,2,0.007627836896129579,1,0.0010354348826507132,1,0.0010354348826507132,1,0.018447290224293707,3,0.008658008658008658,1,0.016692262386401792,2,0.00914014895057549,1
https://twitter.com/MEJoBest,0.003433172808985553,1,0.003433172808985553,1,0.012173699906041913,3,0.0055762081784386614,1,0.0007911454995688257,1,0.0007911454995688257,1,0.0014864362690449647,1,0.0014864362690449647,1,0.01045513191262179,2,0.009109311740890687,1,0,0,0,0,0,0,0,0,0.0006988120195667365,1,0.0006988120195667365,1,0.0006413339746673079,1,0.0006413339746673079,1,0.023404130829091332,1,0.023404130829091332,1
https://twitter.com/ewanorandy,0.0024382314694408325,1,0.0024382314694408325,1,0.018426508435802114,3,0.007434944237918215,1,0.0006784072658802679,1,0.0006784072658802679,1,0.0013271752402187185,1,0.0013271752402187185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/DrmariaDe,0.06399956827808116,9,0.020277741076333594,1,0.04954822383281142,10,0.014747141754927404,1,0.10121519807374287,8,0.0903245712693215,1,0.032857258315954985,10,0.012277069485307471,1,0.006622260001231688,5,0.003575755784745412,1,0.002242152466367713,1,0.002242152466367713,1,0,0,0,0,0.0023584905660377358,1,0.0023584905660377358,1,0.008658008658008658,1,0.008658008658008658,1,0,0,0,0
https://twitter.com/DrmariaDe,0.06399956827808116,9,0.020277741076333594,1,0.04954822383281142,10,0.014747141754927404,1,0.10121519807374287,8,0.0903245712693215,1,0.032857258315954985,10,0.012277069485307471,1,0.006622260001231688,5,0.003575755784745412,1,0.002242152466367713,1,0.002242152466367713,1,0,0,0,0,0.0023584905660377358,1,0.0023584905660377358,1,0.008658008658008658,1,0.008658008658008658,1,0,0,0,0
https://twitter.com/DrmariaDe,0.06399956827808116,9,0.020277741076333594,1,0.04954822383281142,10,0.014747141754927404,1,0.10121519807374287,8,0.0903245712693215,1,0.032857258315954985,10,0.012277069485307471,1,0.006622260001231688,5,0.003575755784745412,1,0.002242152466367713,1,0.002242152466367713,1,0,0,0,0,0.0023584905660377358,1,0.0023584905660377358,1,0.008658008658008658,1,0.008658008658008658,1,0,0,0,0
https://twitter.com/stephenDementia,0.06448355758193204,9,0.011895881425926486,1,0.01437565034102429,8,0.0032595226550293623,1,0.11515710047681042,8,0.0903245712693215,1,0.007865812882548196,5,0.0036111512350137224,1,0.023094117745868146,9,0.006072874493927126,1,0.01894238889754585,5,0.013452914798206279,1,0.00543372937195331,2,0.004964147821290678,1,0.001347708894878706,1,0.001347708894878706,1,0.015694729980444265,3,0.00989486703772418,1,0.01284798678163607,4,0.0056169913989819195,1
https://twitter.com/lawson_ys,0.01176304635105049,2,0.009767374656841497,1,0.0035885816622798685,1,0.0035885816622798685,1,0,0,0,0,0.003449768073243614,3,0.0021032567616418546,1,0.0002811515969410706,1,0.0002811515969410706,1,0.003165391717225007,1,0.003165391717225007,1,0.0006813536225300931,1,0.0006813536225300931,1,0.013318534961154272,1,0.013318534961154272,1,0.0041592394533571005,1,0.0041592394533571005,1,0.006969612489545581,1,0.006969612489545581,1
https://twitter.com/skincancerprev,0.027548474685869087,4,0.0151295388616585,1,0.01097914753999669,2,0.008582356305404633,1,0.008346582782415752,3,0.006379797308523011,1,0.010203323246801508,2,0.005521048999309869,1,0.013157933280092255,4,0.009109311740890687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/onmybiketoo,0.005759675879642505,2,0.0031588956455722845,1,0.0018587360594795538,1,0.0018587360594795538,1,0.009080429634993363,3,0.005039596832253419,1,0.003590277528452949,1,0.003590277528452949,1,0.0247185883784606,1,0.0247185883784606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/LUNGFORCE,0.020981294388316498,2,0.0151295388616585,1,0.01601730054332285,2,0.008582356305404633,1,0.006379797308523011,1,0.006379797308523011,1,0.004682274247491639,1,0.004682274247491639,1,0.00047103706010588603,1,0.00047103706010588603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/Spook14xx,0.02406305685306627,4,0.008045342895798032,1,0.020296925414758867,4,0.007543571669965722,1,0.015408199162248837,3,0.013678905687544997,1,0.0032651423206145848,3,0.0015527950310559007,1,0.003371628371628371,2,0.002221462747778537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/Spook14xx,0.02406305685306627,4,0.008045342895798032,1,0.020296925414758867,4,0.007543571669965722,1,0.015408199162248837,3,0.013678905687544997,1,0.0032651423206145848,3,0.0015527950310559007,1,0.003371628371628371,2,0.002221462747778537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/JGonseth,0.0024535662585568126,1,0.0024535662585568126,1,0,0,0,0,0.019798416126709864,2,0.018718502519798418,1,0.007216087224432108,3,0.004859673337934207,1,0.0010543184885290148,1,0.0010543184885290148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/ZebrDotCo,0.03769368014376811,4,0.020277741076333594,1,0.010377853067553483,3,0.006803769158897084,1,0.0010367266875334464,3,0.0005831533477321814,1,0.006514430541650126,3,0.0044920141969831415,1,0.00025303643724696357,1,0.00025303643724696357,1,0.0006406149903907751,1,0.0006406149903907751,1,0,0,0,0,0.000673854447439353,1,0.000673854447439353,1,0.002473716759431045,1,0.002473716759431045,1,0,0,0,0
https://twitter.com/jikku1989,0.11015633205094341,17,0.02368167346755751,1,0.016415576746583824,7,0.005066554742774914,1,0.02173677715730917,10,0.010924643269917716,1,0.02796145989211494,10,0.015997292359111452,1,0.061516632512472594,12,0.015571473061351605,1,0.025091036697472993,7,0.012207274539113104,1,0.00850320941622327,7,0.003432003432003432,1,0.0069515353311135775,4,0.0047169811320754715,1,0.00688538806185865,4,0.004329004329004329,1,0.038393703751941836,9,0.01366044047950934,1
https://twitter.com/SLTatBCU,0.01641207138083305,4,0.004880684984716194,1,0,0,0,0,0.019106117610749332,3,0.017144674937632897,1,0.002667978978826877,2,0.0019419968863851574,1,0.013229774394443491,4,0.009109311740890687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009478672985781991,1,0.009478672985781991,1
https://twitter.com/butterflymum83,0.05788575875287338,5,0.02368167346755751,1,0.02959525034997267,5,0.014747141754927404,1,0.0139490021810726,4,0.010924643269917716,1,0.022626223273313147,4,0.015997292359111452,1,0.041920453051705976,5,0.0247185883784606,1,0,0,0,0,0.0011031439602868173,1,0.0011031439602868173,1,0.003032345013477089,1,0.003032345013477089,1,0,0,0,0,0.0028210336267208303,1,0.0028210336267208303,1
https://twitter.com/headandneckcan,0.037268487499429424,5,0.0151295388616585,1,0.023329498060332035,2,0.014747141754927404,1,0.012365985080167946,4,0.006379797308523011,1,0.004682274247491639,1,0.004682274247491639,1,0.01143594934080764,5,0.004048582995951417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SusanRussoAnder,0.015052615724631114,3,0.011895881425926486,1,0.006406875632125667,3,0.0035885816622798685,1,0.002340859242888476,2,0.0020258844408726374,1,0.008828558731176264,3,0.0044920141969831415,1,0.00553410957327726,1,0.00553410957327726,1,0.002242152466367713,1,0.002242152466367713,1,0.003432003432003432,1,0.003432003432003432,1,0,0,0,0,0,0,0,0,0.0021941372652273124,1,0.0021941372652273124,1
https://twitter.com/TiredofBS13,0.003972750990394419,2,0.0028927659779415305,1,0.004032512129040388,1,0.004032512129040388,1,0.0011265765405434232,1,0.0011265765405434232,1,0.0022926389912388437,1,0.0022926389912388437,1,0.0007591093117408906,1,0.0007591093117408906,1,0.005627363052844456,1,0.005627363052844456,1,0.0003028238322355969,1,0.0003028238322355969,1,0.0003699593044765076,1,0.0003699593044765076,1,0.0007639419404125286,1,0.0007639419404125286,1,0.01366044047950934,1,0.01366044047950934,1
https://twitter.com/LupusTreatment,0.006740934722813157,3,0.0037581274382314698,1,0.0034664785088996627,3,0.002379182156133829,1,0.09217585173831255,2,0.0903245712693215,1,0.0005374753922139215,1,0.0005374753922139215,1,0.018442858075710365,3,0.012753036437246963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/FatCatAnna,0.033648542481172945,4,0.020277741076333594,1,0.02145429589799192,6,0.006803769158897084,1,0.0013166861089615506,2,0.0011780875711761242,1,0.004885768303544173,4,0.0016987843074799597,1,0.0011501656238498343,1,0.0011501656238498343,1,0,0,0,0,0,0,0,0,0.0011792452830188679,1,0.0011792452830188679,1,0,0,0,0,0,0,0,0
https://twitter.com/HHealthBooks,0.050296076811166344,6,0.02368167346755751,1,0.020223277519877497,7,0.010223048327137546,1,0.021338003451876614,6,0.010924643269917716,1,0.022535285125873477,5,0.015997292359111452,1,0.040660836552619144,7,0.0247185883784606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/JaneDoeBPD,0.00970633166266744,2,0.007608928248094682,1,0.026801205559966058,5,0.011152416356877323,1,0.0011611974267865023,1,0.0011611974267865023,1,0.0018811638727487254,1,0.0018811638727487254,1,0.0037977163280724343,2,0.0021652231845436373,1,0.003587443946188341,1,0.003587443946188341,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0028436018957345975,1,0.0028436018957345975,1
https://twitter.com/AnnaFla1268,0.025621487839280664,4,0.012904068070814945,1,0.004510720588787503,1,0.004510720588787503,1,0.0047832444191162875,4,0.00260094799352468,1,0.007069882103572759,4,0.003590277528452949,1,0.026833081841897286,3,0.0247185883784606,1,0,0,0,0,0.0069498069498069494,1,0.0069498069498069494,1,0.0023584905660377358,2,0.0011792452830188679,1,0,0,0,0,0.0037914691943127968,1,0.0037914691943127968,1
https://twitter.com/physicianswkly,0.00982817993546212,2,0.006935413957520589,1,0,0,0,0,0.025974495388633185,7,0.009573702188931268,1,0.03334741445841737,6,0.012277069485307471,1,0.0294594715197945,8,0.015182186234817813,1,0,0,0,0,0.0019305019305019303,1,0.0019305019305019303,1,0.00026205450733752617,1,0.00026205450733752617,1,0.0038480038480038477,1,0.0038480038480038477,1,0.00877654906090925,1,0.00877654906090925,1
https://twitter.com/LAColonRectal,0.05764968324848721,8,0.0151295388616585,1,0.021772981165961335,7,0.008582356305404633,1,0.017430588034042575,6,0.006379797308523011,1,0.03560544657703856,7,0.011705685618729098,1,0.026493057548687134,8,0.006072874493927126,1,0.003388141504733433,2,0.0023916292974588936,1,0.0011583011583011582,1,0.0011583011583011582,1,0.030817610062893082,1,0.030817610062893082,1,0.0005772005772005772,1,0.0005772005772005772,1,0.006933473758118307,2,0.0056169913989819195,1
https://twitter.com/C_Coolidge,0.0018914765338692518,1,0.0018914765338692518,1,0.005917336429956269,3,0.003962042653101154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/phylmurphy,0.004061522510807296,1,0.004061522510807296,1,0.0009042499748819451,1,0.0009042499748819451,1,0.0023544062420952274,1,0.0023544062420952274,1,0.011195978587282935,1,0.011195978587282935,1,0.009109311740890687,1,0.009109311740890687,1,0.005627363052844456,1,0.005627363052844456,1,0.0003028238322355969,1,0.0003028238322355969,1,0.0003699593044765076,1,0.0003699593044765076,1,0.0007639419404125286,1,0.0007639419404125286,1,0.01366044047950934,1,0.01366044047950934,1
